Compound_ID,SMILES,Seed,ipTM_zbtb11,pTM_zbtb11,pLDDT_zbtb11,Ranking_Score_zbtb11,Early_Stopped_zbtb11,Min_Dist_Angstrom_zbtb11,Dist_Status_zbtb11,Flagged_Greater_Than_10A_zbtb11,Fraction_Success_Under_10A_zbtb11,OpenMM_Minimized_Energy_kJ_mol_zbtb11
JWJ-01-539,O=C1N(C2CCC(NC2=O)=O)CC3=CC(CC(N(C)CC4(CCCC4)C5=CC=C(SC)C=C5)=O)=CC=C31,49,0.766047955,0.857425451,0.8569,0.7843,FALSE,24.714775,Success,TRUE,0,-21673.0389
JWJ-01-539,O=C1N(C2CCC(NC2=O)=O)CC3=CC(CC(N(C)CC4(CCCC4)C5=CC=C(SC)C=C5)=O)=CC=C31,50,0.765471935,0.857623696,0.8567,0.7839,FALSE,22.72284,Success,TRUE,0,-22084.36037
JWJ-01-539,O=C1N(C2CCC(NC2=O)=O)CC3=CC(CC(N(C)CC4(CCCC4)C5=CC=C(SC)C=C5)=O)=CC=C31,51,0.745540321,0.857364595,0.8566,0.7679,FALSE,21.187895,Success,TRUE,0,-21142.1659
JWJ-01-540,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,42,0.914355576,0.94525826,0.8773,0.9205,FALSE,3.0988853,Success,FALSE,1,-21883.92972
JWJ-01-540,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,43,0.89219892,0.935933471,0.8698,0.9009,FALSE,3.2692358,Success,FALSE,1,-21578.01633
JWJ-01-540,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,44,0.908664465,0.942512095,0.8728,0.9154,FALSE,3.1367188,Success,FALSE,1,-21542.10043
JWJ-01-540,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,45,0.912198842,0.944176853,0.8751,0.9186,FALSE,3.1263282,Success,FALSE,1,-21378.12237
JWJ-01-540,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,46,0.915560126,0.945500672,0.8769,0.9215,FALSE,3.185588,Success,FALSE,1,-21397.99909
JWJ-01-540,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,47,0.902516425,0.940472841,0.8724,0.9101,FALSE,3.1937487,Success,FALSE,1,-21478.41219
JWJ-01-540,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,48,0.914209008,0.945218444,0.8766,0.9204,FALSE,3.2084777,Success,FALSE,1,-21428.49182
JWJ-01-540,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,49,0.915013373,0.945464253,0.8772,0.9211,FALSE,3.1029851,Success,FALSE,1,-21526.47866
JWJ-01-540,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,50,0.881372988,0.932279885,0.8688,0.8916,FALSE,3.234153,Success,FALSE,1,-21525.70712
JWJ-01-540,O=C1CCC(N2C(C(C=CC(NC(NC3(CCCC3)C4=CC=C(OC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,51,0.910709918,0.943640709,0.8756,0.9173,FALSE,3.1315067,Success,FALSE,1,-21354.58935
JWJ-01-541,O=C1CCC(N2C(C(C=CC(NC(NC3(CCC3)C4=CC=C(SC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,42,0.915570378,0.945871532,0.8773,0.9216,FALSE,1.8648251,Success,FALSE,1,-20305.51524
JWJ-01-541,O=C1CCC(N2C(C(C=CC(NC(NC3(CCC3)C4=CC=C(SC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,43,0.91577214,0.945593536,0.8768,0.9217,FALSE,3.0974946,Success,FALSE,1,-21493.2365
JWJ-01-541,O=C1CCC(N2C(C(C=CC(NC(NC3(CCC3)C4=CC=C(SC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,44,0.914518654,0.945392787,0.8764,0.9207,FALSE,3.1807556,Success,FALSE,1,-21557.55388
JWJ-01-541,O=C1CCC(N2C(C(C=CC(NC(NC3(CCC3)C4=CC=C(SC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,45,0.914871752,0.945592582,0.8753,0.921,FALSE,3.2062635,Success,FALSE,1,-21625.79494
JWJ-01-541,O=C1CCC(N2C(C(C=CC(NC(NC3(CCC3)C4=CC=C(SC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,46,0.9147349,0.945657074,0.8763,0.9209,FALSE,3.159226,Success,FALSE,1,-21562.06589
JWJ-01-541,O=C1CCC(N2C(C(C=CC(NC(NC3(CCC3)C4=CC=C(SC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,47,0.910738587,0.944189787,0.8771,0.9174,FALSE,3.258709,Success,FALSE,1,-21460.39919
JWJ-01-541,O=C1CCC(N2C(C(C=CC(NC(NC3(CCC3)C4=CC=C(SC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,48,0.921750188,0.947945356,0.8764,0.927,FALSE,3.1299841,Success,FALSE,1,-21784.56605
JWJ-01-541,O=C1CCC(N2C(C(C=CC(NC(NC3(CCC3)C4=CC=C(SC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,49,0.919021606,0.946995974,0.8785,0.9246,FALSE,3.185389,Success,FALSE,1,-21477.31023
JWJ-01-541,O=C1CCC(N2C(C(C=CC(NC(NC3(CCC3)C4=CC=C(SC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,50,0.919477046,0.947128952,0.8765,0.925,FALSE,3.2398076,Success,FALSE,1,-21560.4554
JWJ-01-541,O=C1CCC(N2C(C(C=CC(NC(NC3(CCC3)C4=CC=C(SC)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,51,0.916733623,0.946364641,0.8775,0.9227,FALSE,3.135978,Success,FALSE,1,-21472.85076
BML-01-020-U,O=C1CCC(N2C(C(C=CC(CNC(NC3(CCCC3)C4=CC=C(S(C)=O)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,42,0.758965313,0.853193521,0.8577,0.7778,FALSE,15.756188,Success,TRUE,0.6,-21370.37348
BML-01-020-U,O=C1CCC(N2C(C(C=CC(CNC(NC3(CCCC3)C4=CC=C(S(C)=O)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,43,0.792738497,0.878044724,0.8605,0.8098,FALSE,3.3893588,Success,FALSE,0.6,
BML-01-020-U,O=C1CCC(N2C(C(C=CC(CNC(NC3(CCCC3)C4=CC=C(S(C)=O)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,44,0.770269454,0.859891593,0.8578,0.7882,FALSE,2.829096,Success,FALSE,0.6,-22025.85279
BML-01-020-U,O=C1CCC(N2C(C(C=CC(CNC(NC3(CCCC3)C4=CC=C(S(C)=O)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,45,0.789865971,0.870289028,0.859,0.806,FALSE,2.9293199,Success,FALSE,0.6,-21485.95925
BML-01-020-U,O=C1CCC(N2C(C(C=CC(CNC(NC3(CCCC3)C4=CC=C(S(C)=O)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,46,0.776206553,0.87552309,0.8604,0.7961,FALSE,3.2305503,Success,FALSE,0.6,-21373.58069
BML-01-020-U,O=C1CCC(N2C(C(C=CC(CNC(NC3(CCCC3)C4=CC=C(S(C)=O)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,47,0.772435308,0.853251159,0.8577,0.7886,FALSE,19.544361,Success,TRUE,0.6,-21119.47468
BML-01-020-U,O=C1CCC(N2C(C(C=CC(CNC(NC3(CCCC3)C4=CC=C(S(C)=O)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,48,0.76014173,0.854089737,0.8574,0.7789,FALSE,16.811829,Success,TRUE,0.6,-21553.47362
BML-01-020-U,O=C1CCC(N2C(C(C=CC(CNC(NC3(CCCC3)C4=CC=C(S(C)=O)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,49,0.763743877,0.848424077,0.857,0.7807,FALSE,2.692068,Success,FALSE,0.6,-21525.03612
BML-01-020-U,O=C1CCC(N2C(C(C=CC(CNC(NC3(CCCC3)C4=CC=C(S(C)=O)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,50,0.783689916,0.864086926,0.8598,0.7998,FALSE,22.635492,Success,TRUE,0.6,-21277.45504
BML-01-020-U,O=C1CCC(N2C(C(C=CC(CNC(NC3(CCCC3)C4=CC=C(S(C)=O)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,51,0.789317131,0.881981015,0.8608,0.8078,FALSE,2.7293751,Success,FALSE,0.6,-21290.51845
BML-01-020-L,O=C1CCC(N2C(C(C=CC(CN(C)C(NC3(CCCC3)C4=CC=C(S(C)=O)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,42,0.76918453,0.856457651,0.8574,0.7866,FALSE,20.670727,Success,TRUE,0,-21727.06948
BML-01-020-L,O=C1CCC(N2C(C(C=CC(CN(C)C(NC3(CCCC3)C4=CC=C(S(C)=O)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,43,0.762886822,0.855239153,0.8566,0.7814,FALSE,21.483648,Success,TRUE,0,-21945.06276
BML-01-020-L,O=C1CCC(N2C(C(C=CC(CN(C)C(NC3(CCCC3)C4=CC=C(S(C)=O)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,44,0.768679798,0.855451703,0.8577,0.786,FALSE,20.826166,Success,TRUE,0,-22037.23263
BML-01-020-L,O=C1CCC(N2C(C(C=CC(CN(C)C(NC3(CCCC3)C4=CC=C(S(C)=O)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,45,0.759211957,0.856532454,0.8571,0.7787,FALSE,17.650942,Success,TRUE,0,-20813.49885
BML-01-020-L,O=C1CCC(N2C(C(C=CC(CN(C)C(NC3(CCCC3)C4=CC=C(S(C)=O)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,46,0.764575005,0.85902369,0.8582,0.7835,FALSE,20.058695,Success,TRUE,0,-21353.44701
BML-01-020-L,O=C1CCC(N2C(C(C=CC(CN(C)C(NC3(CCCC3)C4=CC=C(S(C)=O)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,47,0.76585412,0.856343448,0.8573,0.784,FALSE,21.765133,Success,TRUE,0,-22210.00533
BML-01-020-L,O=C1CCC(N2C(C(C=CC(CN(C)C(NC3(CCCC3)C4=CC=C(S(C)=O)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,48,0.758455932,0.855002224,0.857,0.7778,FALSE,21.336481,Success,TRUE,0,-21599.90575
BML-01-020-L,O=C1CCC(N2C(C(C=CC(CN(C)C(NC3(CCCC3)C4=CC=C(S(C)=O)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,49,0.752790332,0.855443358,0.8567,0.7733,FALSE,20.72768,Success,TRUE,0,-22033.30101
BML-01-020-L,O=C1CCC(N2C(C(C=CC(CN(C)C(NC3(CCCC3)C4=CC=C(S(C)=O)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,50,0.743824661,0.856556296,0.8568,0.7664,FALSE,18.788834,Success,TRUE,0,-21158.50003
BML-01-020-L,O=C1CCC(N2C(C(C=CC(CN(C)C(NC3(CCCC3)C4=CC=C(S(C)=O)C=C4)=O)=C5)=C5C2)=O)C(N1)=O,51,0.75905484,0.855620801,0.8569,0.7784,FALSE,20.628565,Success,TRUE,0,-22353.39631
JWJ-01-550,O=C1C2=CC=C(NC(N(CCCC3=CC=C(OC)C=C3)C)=O)C=C2CN1C4CCC(NC4=O)=O,42,0.754491687,0.853085458,0.8577,0.7742,FALSE,22.891245,Success,TRUE,0.1,-21377.78025
JWJ-01-550,O=C1C2=CC=C(NC(N(CCCC3=CC=C(OC)C=C3)C)=O)C=C2CN1C4CCC(NC4=O)=O,43,0.757838786,0.855788469,0.8571,0.7774,FALSE,24.931767,Success,TRUE,0.1,-22027.97357
JWJ-01-550,O=C1C2=CC=C(NC(N(CCCC3=CC=C(OC)C=C3)C)=O)C=C2CN1C4CCC(NC4=O)=O,44,0.749370754,0.853036225,0.8573,0.7701,FALSE,21.041609,Success,TRUE,0.1,-21227.92397
JWJ-01-550,O=C1C2=CC=C(NC(N(CCCC3=CC=C(OC)C=C3)C)=O)C=C2CN1C4CCC(NC4=O)=O,45,0.746357024,0.853474498,0.857,0.7678,FALSE,21.396105,Success,TRUE,0.1,-21100.12783
JWJ-01-550,O=C1C2=CC=C(NC(N(CCCC3=CC=C(OC)C=C3)C)=O)C=C2CN1C4CCC(NC4=O)=O,46,0.755580068,0.856119037,0.8574,0.7757,FALSE,21.788727,Success,TRUE,0.1,-21124.11573
JWJ-01-550,O=C1C2=CC=C(NC(N(CCCC3=CC=C(OC)C=C3)C)=O)C=C2CN1C4CCC(NC4=O)=O,47,0.812648594,0.903506339,0.8647,0.8308,FALSE,3.4227817,Success,FALSE,0.1,-21439.69801
JWJ-01-550,O=C1C2=CC=C(NC(N(CCCC3=CC=C(OC)C=C3)C)=O)C=C2CN1C4CCC(NC4=O)=O,48,0.75043422,0.855308354,0.8569,0.7714,FALSE,23.669922,Success,TRUE,0.1,-21592.09467
JWJ-01-550,O=C1C2=CC=C(NC(N(CCCC3=CC=C(OC)C=C3)C)=O)C=C2CN1C4CCC(NC4=O)=O,49,0.755335093,0.852484584,0.8573,0.7748,FALSE,24.49032,Success,TRUE,0.1,-21248.14138
JWJ-01-550,O=C1C2=CC=C(NC(N(CCCC3=CC=C(OC)C=C3)C)=O)C=C2CN1C4CCC(NC4=O)=O,50,0.738926709,0.856001794,0.857,0.7623,FALSE,22.687092,Success,TRUE,0.1,-21572.38792
JWJ-01-550,O=C1C2=CC=C(NC(N(CCCC3=CC=C(OC)C=C3)C)=O)C=C2CN1C4CCC(NC4=O)=O,51,0.75963521,0.852936327,0.857,0.7783,FALSE,26.427423,Success,TRUE,0.1,-21533.20595
JWJ-01-552,O=C1CCC(N2C(C(C=CC(NC(N(CC3)CCC3C4=CC=CC(OC)=C4)=O)=C5)=C5C2)=O)C(N1)=O,42,0.764824867,0.854886293,0.8541,0.7828,FALSE,23.894201,Success,TRUE,0.3,-20778.39123
JWJ-01-552,O=C1CCC(N2C(C(C=CC(NC(N(CC3)CCC3C4=CC=CC(OC)=C4)=O)=C5)=C5C2)=O)C(N1)=O,43,0.748752654,0.855607271,0.8542,0.7701,FALSE,22.209164,Success,TRUE,0.3,-21902.12437
JWJ-01-552,O=C1CCC(N2C(C(C=CC(NC(N(CC3)CCC3C4=CC=CC(OC)=C4)=O)=C5)=C5C2)=O)C(N1)=O,44,0.770248175,0.861142218,0.8547,0.7884,FALSE,2.5721018,Success,FALSE,0.3,-21043.47343
JWJ-01-552,O=C1CCC(N2C(C(C=CC(NC(N(CC3)CCC3C4=CC=CC(OC)=C4)=O)=C5)=C5C2)=O)C(N1)=O,45,0.741840899,0.85571599,0.854,0.7646,FALSE,24.718615,Success,TRUE,0.3,-21342.94733
JWJ-01-552,O=C1CCC(N2C(C(C=CC(NC(N(CC3)CCC3C4=CC=CC(OC)=C4)=O)=C5)=C5C2)=O)C(N1)=O,46,0.783084571,0.878900945,0.8569,0.8022,FALSE,3.0822034,Success,FALSE,0.3,-21360.56682
JWJ-01-552,O=C1CCC(N2C(C(C=CC(NC(N(CC3)CCC3C4=CC=CC(OC)=C4)=O)=C5)=C5C2)=O)C(N1)=O,47,0.742726028,0.855896831,0.8541,0.7654,FALSE,21.74327,Success,TRUE,0.3,-21964.52014
JWJ-01-552,O=C1CCC(N2C(C(C=CC(NC(N(CC3)CCC3C4=CC=CC(OC)=C4)=O)=C5)=C5C2)=O)C(N1)=O,48,0.785015404,0.881382704,0.8576,0.8043,FALSE,3.4025314,Success,FALSE,0.3,-21834.25589
JWJ-01-552,O=C1CCC(N2C(C(C=CC(NC(N(CC3)CCC3C4=CC=CC(OC)=C4)=O)=C5)=C5C2)=O)C(N1)=O,49,0.751232862,0.861016631,0.8549,0.7732,FALSE,25.662754,Success,TRUE,0.3,-22357.89096
JWJ-01-552,O=C1CCC(N2C(C(C=CC(NC(N(CC3)CCC3C4=CC=CC(OC)=C4)=O)=C5)=C5C2)=O)C(N1)=O,50,0.742465913,0.857427835,0.8537,0.7655,FALSE,24.696465,Success,TRUE,0.3,-21884.68676
JWJ-01-552,O=C1CCC(N2C(C(C=CC(NC(N(CC3)CCC3C4=CC=CC(OC)=C4)=O)=C5)=C5C2)=O)C(N1)=O,51,0.761384547,0.855695903,0.8539,0.7802,FALSE,24.877552,Success,TRUE,0.3,-21278.86294
JWJ-01-553,O=C1CCC(N2C(C(C=CC(NC(N3CC(C4=CC=C(OC)C=C4)CC3)=O)=C5)=C5C2)=O)C(N1)=O,42,0.752603769,0.862099886,0.855,0.7745,FALSE,24.824501,Success,TRUE,0.1,-21391.56827
JWJ-01-553,O=C1CCC(N2C(C(C=CC(NC(N3CC(C4=CC=C(OC)C=C4)CC3)=O)=C5)=C5C2)=O)C(N1)=O,43,0.762128115,0.857835412,0.8547,0.7813,FALSE,23.338165,Success,TRUE,0.1,-21307.29502
JWJ-01-553,O=C1CCC(N2C(C(C=CC(NC(N3CC(C4=CC=C(OC)C=C4)CC3)=O)=C5)=C5C2)=O)C(N1)=O,44,0.760590017,0.859160542,0.8546,0.7803,FALSE,23.94914,Success,TRUE,0.1,-21338.47494
JWJ-01-553,O=C1CCC(N2C(C(C=CC(NC(N3CC(C4=CC=C(OC)C=C4)CC3)=O)=C5)=C5C2)=O)C(N1)=O,45,0.763177872,0.861339569,0.8552,0.7828,FALSE,24.792746,Success,TRUE,0.1,-21954.77742
JWJ-01-553,O=C1CCC(N2C(C(C=CC(NC(N3CC(C4=CC=C(OC)C=C4)CC3)=O)=C5)=C5C2)=O)C(N1)=O,46,0.76062423,0.861130476,0.8552,0.7807,FALSE,24.690912,Success,TRUE,0.1,-21808.05233
JWJ-01-553,O=C1CCC(N2C(C(C=CC(NC(N3CC(C4=CC=C(OC)C=C4)CC3)=O)=C5)=C5C2)=O)C(N1)=O,47,0.748268783,0.860363483,0.8547,0.7707,FALSE,23.673035,Success,TRUE,0.1,-21460.78716
JWJ-01-553,O=C1CCC(N2C(C(C=CC(NC(N3CC(C4=CC=C(OC)C=C4)CC3)=O)=C5)=C5C2)=O)C(N1)=O,48,0.782778025,0.881616294,0.8571,0.8025,FALSE,3.4049077,Success,FALSE,0.1,-21772.47384
JWJ-01-553,O=C1CCC(N2C(C(C=CC(NC(N3CC(C4=CC=C(OC)C=C4)CC3)=O)=C5)=C5C2)=O)C(N1)=O,49,0.75000447,0.862651825,0.8546,0.7725,FALSE,24.474274,Success,TRUE,0.1,-21248.3873
JWJ-01-553,O=C1CCC(N2C(C(C=CC(NC(N3CC(C4=CC=C(OC)C=C4)CC3)=O)=C5)=C5C2)=O)C(N1)=O,50,0.762398779,0.860270739,0.855,0.782,FALSE,22.180607,Success,TRUE,0.1,-21236.44089
JWJ-01-553,O=C1CCC(N2C(C(C=CC(NC(N3CC(C4=CC=C(OC)C=C4)CC3)=O)=C5)=C5C2)=O)C(N1)=O,51,0.736887932,0.860166371,0.8544,0.7615,FALSE,22.17144,Success,TRUE,0.1,-22216.24793
JWJ-01-555,O=C1C2=CC=C(NC(N(CCCC3=CC=C(OC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,42,0.81828326,0.900628269,0.8641,0.8348,FALSE,3.3122745,Success,FALSE,0.6,-21144.99458
JWJ-01-555,O=C1C2=CC=C(NC(N(CCCC3=CC=C(OC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,43,0.808106124,0.897442281,0.8635,0.826,FALSE,3.344738,Success,FALSE,0.6,-21717.07039
JWJ-01-555,O=C1C2=CC=C(NC(N(CCCC3=CC=C(OC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,44,0.790432155,0.871845007,0.8585,0.8067,FALSE,3.33186,Success,FALSE,0.6,-22315.64083
JWJ-01-555,O=C1C2=CC=C(NC(N(CCCC3=CC=C(OC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,45,0.779195786,0.870736241,0.8595,0.7975,FALSE,22.102888,Success,TRUE,0.6,-21155.70538
JWJ-01-555,O=C1C2=CC=C(NC(N(CCCC3=CC=C(OC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,46,0.821476161,0.900299609,0.8638,0.8372,FALSE,3.2426724,Success,FALSE,0.6,-21122.4331
JWJ-01-555,O=C1C2=CC=C(NC(N(CCCC3=CC=C(OC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,47,0.760231137,0.85615629,0.8566,0.7794,FALSE,24.106798,Success,TRUE,0.6,-21543.60144
JWJ-01-555,O=C1C2=CC=C(NC(N(CCCC3=CC=C(OC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,48,0.73605603,0.855029166,0.856,0.7599,FALSE,22.414139,Success,TRUE,0.6,-21512.7714
JWJ-01-555,O=C1C2=CC=C(NC(N(CCCC3=CC=C(OC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,49,0.810397863,0.890211582,0.8613,0.8264,FALSE,3.5146787,Success,FALSE,0.6,-21606.75776
JWJ-01-555,O=C1C2=CC=C(NC(N(CCCC3=CC=C(OC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,50,0.755007505,0.853808224,0.8556,0.7748,FALSE,22.445005,Success,TRUE,0.6,-21801.7556
JWJ-01-555,O=C1C2=CC=C(NC(N(CCCC3=CC=C(OC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,51,0.813477099,0.897917449,0.8638,0.8304,FALSE,2.8641813,Success,FALSE,0.6,-21393.26178
JWJ-01-556,O=C1C2=CC=C(NC(N(CCC3=CC=C(SC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,42,0.905196786,0.941479087,0.8798,0.9125,FALSE,3.172226,Success,FALSE,1,-21285.22808
JWJ-01-556,O=C1C2=CC=C(NC(N(CCC3=CC=C(SC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,43,0.838343024,0.915414929,0.8679,0.8538,FALSE,3.325203,Success,FALSE,1,-21503.08837
JWJ-01-556,O=C1C2=CC=C(NC(N(CCC3=CC=C(SC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,44,0.898406923,0.938975751,0.8791,0.9065,FALSE,3.2389073,Success,FALSE,1,-21447.35886
JWJ-01-556,O=C1C2=CC=C(NC(N(CCC3=CC=C(SC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,45,0.881398559,0.93189013,0.8741,0.8915,FALSE,3.1584945,Success,FALSE,1,-21516.18917
JWJ-01-556,O=C1C2=CC=C(NC(N(CCC3=CC=C(SC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,46,0.884934604,0.933266521,0.8755,0.8946,FALSE,2.6528478,Success,FALSE,1,-21706.20793
JWJ-01-556,O=C1C2=CC=C(NC(N(CCC3=CC=C(SC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,47,0.862491488,0.924732745,0.8715,0.8749,FALSE,3.2215986,Success,FALSE,1,-21396.13453
JWJ-01-556,O=C1C2=CC=C(NC(N(CCC3=CC=C(SC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,48,0.793094397,0.897140443,0.8638,0.8139,FALSE,3.1034806,Success,FALSE,1,-21593.73391
JWJ-01-556,O=C1C2=CC=C(NC(N(CCC3=CC=C(SC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,49,0.873781264,0.928981125,0.8727,0.8848,FALSE,3.2090333,Success,FALSE,1,-21192.15933
JWJ-01-556,O=C1C2=CC=C(NC(N(CCC3=CC=C(SC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,50,0.876059115,0.929836988,0.8727,0.8868,FALSE,3.0486329,Success,FALSE,1,-21326.82356
JWJ-01-556,O=C1C2=CC=C(NC(N(CCC3=CC=C(SC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,51,0.817229331,0.898039341,0.863,0.8334,FALSE,3.386866,Success,FALSE,1,-21214.45917
JWJ-01-557,O=C1C2=CC=C(NC(CN(CCCC3=CC=C(OC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,42,0.759869039,0.85384953,0.857,0.7787,FALSE,21.573359,Success,TRUE,0,-21395.90886
JWJ-01-557,O=C1C2=CC=C(NC(CN(CCCC3=CC=C(OC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,43,0.755969584,0.857218564,0.8574,0.7762,FALSE,20.889223,Success,TRUE,0,-21575.41701
JWJ-01-557,O=C1C2=CC=C(NC(CN(CCCC3=CC=C(OC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,44,0.749392807,0.857340455,0.8568,0.771,FALSE,23.026829,Success,TRUE,0,-20916.14467
JWJ-01-557,O=C1C2=CC=C(NC(CN(CCCC3=CC=C(OC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,45,0.762392044,0.853569508,0.8568,0.7806,FALSE,19.529863,Success,TRUE,0,-21044.5512
JWJ-01-557,O=C1C2=CC=C(NC(CN(CCCC3=CC=C(OC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,46,0.758666396,0.856751204,0.8574,0.7783,FALSE,21.625027,Success,TRUE,0,-21711.47769
JWJ-01-557,O=C1C2=CC=C(NC(CN(CCCC3=CC=C(OC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,47,0.767356396,0.854905665,0.8575,0.7849,FALSE,22.71103,Success,TRUE,0,-21685.4476
JWJ-01-557,O=C1C2=CC=C(NC(CN(CCCC3=CC=C(OC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,48,0.766468227,0.855510712,0.8574,0.7843,FALSE,25.15442,Success,TRUE,0,-21206.38176
JWJ-01-557,O=C1C2=CC=C(NC(CN(CCCC3=CC=C(OC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,49,0.765004456,0.854519904,0.857,0.7829,FALSE,22.86739,Success,TRUE,0,-21088.25745
JWJ-01-557,O=C1C2=CC=C(NC(CN(CCCC3=CC=C(OC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,50,0.763333559,0.856669784,0.8565,0.782,FALSE,17.533127,Success,TRUE,0,-21941.50273
JWJ-01-557,O=C1C2=CC=C(NC(CN(CCCC3=CC=C(OC)C=C3)C4CCCC4)=O)C=C2CN1C5CCC(NC5=O)=O,51,0.753017724,0.851686239,0.8569,0.7728,FALSE,22.325418,Success,TRUE,0,-21114.31515
JWJ-01-558,O=C1C2=CC=C(NC(N(CCC3=CC=C(OC)C=C3)CC)=O)C=C2CN1C4CCC(NC4=O)=O,42,0.759935498,0.856520236,0.8575,0.7793,FALSE,20.58458,Success,TRUE,0.2,-21845.22877
