Compound_ID,SMILES,Seed,ipTM_ikzf1,pTM_ikzf1,pLDDT_ikzf1,Ranking_Score_ikzf1,Early_Stopped_ikzf1,Min_Dist_Angstrom_ikzf1,Dist_Status_ikzf1,Flagged_Greater_Than_10A_ikzf1,Fraction_Success_Under_10A_ikzf1,OpenMM_Minimized_Energy_kJ_mol,OpenMM_Minimized_Energy_kJ_mol_ikzf1
JWJ-01-251,O=C(N1)CCC(N(C(C(NC2=CC=CC(C(N=N3)=CN3CC4=CC=C(C(F)(F)F)C(Cl)=C4)=C2)=C5)=O)C5=O)C1=O,49,0.7203523516654968,0.8382793068885803,0.8587,0.7439,False,2.6380768,Success,False,1.0,,
JWJ-01-251,O=C(N1)CCC(N(C(C(NC2=CC=CC(C(N=N3)=CN3CC4=CC=C(C(F)(F)F)C(Cl)=C4)=C2)=C5)=O)C5=O)C1=O,50,0.7011427283287048,0.8374450206756592,0.8587,0.7284,False,3.2017882,Success,False,1.0,,
JWJ-01-251,O=C(N1)CCC(N(C(C(NC2=CC=CC(C(N=N3)=CN3CC4=CC=C(C(F)(F)F)C(Cl)=C4)=C2)=C5)=O)C5=O)C1=O,51,0.7012768983840942,0.8371766209602356,0.8584,0.7285,False,3.0387883,Success,False,1.0,,-20403.79228103161
JWJ-01-252,CC(NCCC1=CC=CC=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,42,0.7351533770561218,0.8554341793060303,0.8599,0.7592,False,20.291363,Success,True,0.6,,-20271.757855027914
JWJ-01-252,CC(NCCC1=CC=CC=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,43,0.7385249137878418,0.8636124730110168,0.8609,0.7635,False,19.947304,Success,True,0.6,,-20118.8449036479
JWJ-01-252,CC(NCCC1=CC=CC=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,44,0.7336249947547913,0.8368465304374695,0.8562,0.7543,False,2.7818007,Success,False,0.6,,-20949.63960570097
JWJ-01-252,CC(NCCC1=CC=CC=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,45,0.7237179279327393,0.8410124778747559,0.8562,0.7472,False,3.0929885,Success,False,0.6,,-20270.702484309673
JWJ-01-252,CC(NCCC1=CC=CC=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,46,0.7389544248580933,0.8601189255714417,0.8599,0.7632,False,16.732672,Success,True,0.6,,-20341.387450009584
JWJ-01-252,CC(NCCC1=CC=CC=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,47,0.7260072231292725,0.8685768842697144,0.861,0.7545,False,20.286283,Success,True,0.6,,-20386.877253085375
JWJ-01-252,CC(NCCC1=CC=CC=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,48,0.7377761602401733,0.8381544947624207,0.8554,0.7579,False,2.8992345,Success,False,0.6,,-21323.4812117815
JWJ-01-252,CC(NCCC1=CC=CC=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,49,0.7369868159294128,0.8452329039573669,0.8575,0.7586,False,3.2110538,Success,False,0.6,,-20279.14347577095
JWJ-01-252,CC(NCCC1=CC=CC=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,50,0.7234718203544617,0.8300976753234863,0.8566,0.7448,False,2.8952758,Success,False,0.6,,-20322.29488605261
JWJ-01-252,CC(NCCC1=CC=CC=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,51,0.7398014068603516,0.83775794506073,0.8556,0.7594,False,2.8158169,Success,False,0.6,,-20342.70814651251
JWJ-01-254,O=C(N1)CCC(N(C(C(NC2=CC=CC(C(N=N3)=CN3CCC(C=C4Cl)=CC=C4C(F)(F)F)=C2)=C5)=O)C5=O)C1=O,42,0.7132300734519958,0.8402634859085083,0.8588,0.7386,False,3.1292717,Success,False,1.0,,-20472.02996146679
JWJ-01-254,O=C(N1)CCC(N(C(C(NC2=CC=CC(C(N=N3)=CN3CCC(C=C4Cl)=CC=C4C(F)(F)F)=C2)=C5)=O)C5=O)C1=O,43,0.718288242816925,0.8393881320953369,0.8589,0.7425,False,3.2460473,Success,False,1.0,,-20799.246978521347
JWJ-01-254,O=C(N1)CCC(N(C(C(NC2=CC=CC(C(N=N3)=CN3CCC(C=C4Cl)=CC=C4C(F)(F)F)=C2)=C5)=O)C5=O)C1=O,44,0.7339368462562561,0.8352426290512085,0.8585,0.7542,False,3.2577662,Success,False,1.0,,-20837.05842000246
JWJ-01-254,O=C(N1)CCC(N(C(C(NC2=CC=CC(C(N=N3)=CN3CCC(C=C4Cl)=CC=C4C(F)(F)F)=C2)=C5)=O)C5=O)C1=O,45,0.7308223843574524,0.8393318057060242,0.8589,0.7525,False,3.2202318,Success,False,1.0,,-20274.092724740505
JWJ-01-254,O=C(N1)CCC(N(C(C(NC2=CC=CC(C(N=N3)=CN3CCC(C=C4Cl)=CC=C4C(F)(F)F)=C2)=C5)=O)C5=O)C1=O,46,0.7279845476150513,0.8408220410346985,0.8589,0.7506,False,3.315704,Success,False,1.0,,-20342.216005563736
JWJ-01-254,O=C(N1)CCC(N(C(C(NC2=CC=CC(C(N=N3)=CN3CCC(C=C4Cl)=CC=C4C(F)(F)F)=C2)=C5)=O)C5=O)C1=O,47,0.7150672078132629,0.8378461599349976,0.8593,0.7396,False,3.4311624,Success,False,1.0,,-20448.292382210493
JWJ-01-254,O=C(N1)CCC(N(C(C(NC2=CC=CC(C(N=N3)=CN3CCC(C=C4Cl)=CC=C4C(F)(F)F)=C2)=C5)=O)C5=O)C1=O,48,0.7221111059188843,0.8374504446983337,0.859,0.7452,False,3.316729,Success,False,1.0,,-21210.09484797716
JWJ-01-254,O=C(N1)CCC(N(C(C(NC2=CC=CC(C(N=N3)=CN3CCC(C=C4Cl)=CC=C4C(F)(F)F)=C2)=C5)=O)C5=O)C1=O,49,0.7156222462654114,0.8365683555603027,0.8588,0.7398,False,3.3766453,Success,False,1.0,,-21010.207672178745
JWJ-01-254,O=C(N1)CCC(N(C(C(NC2=CC=CC(C(N=N3)=CN3CCC(C=C4Cl)=CC=C4C(F)(F)F)=C2)=C5)=O)C5=O)C1=O,50,0.7477931976318359,0.8408129811286926,0.8593,0.7664,False,3.0413694,Success,False,1.0,,-20948.92925465107
JWJ-01-254,O=C(N1)CCC(N(C(C(NC2=CC=CC(C(N=N3)=CN3CCC(C=C4Cl)=CC=C4C(F)(F)F)=C2)=C5)=O)C5=O)C1=O,51,0.7146189212799072,0.8354794979095459,0.8588,0.7388,False,2.9290147,Success,False,1.0,,-20938.42034870386
JWJ-01-259,CC(NCCC1=CC=C(C(F)(F)F)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,42,0.7430962920188904,0.8383378386497498,0.8577,0.7621,False,3.058893,Success,False,1.0,,-20544.78126233816
JWJ-01-259,CC(NCCC1=CC=C(C(F)(F)F)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,43,0.7321257591247559,0.8421129584312439,0.8575,0.7541,False,3.1639633,Success,False,1.0,,-20926.573344439268
JWJ-01-259,CC(NCCC1=CC=C(C(F)(F)F)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,44,0.750231921672821,0.8395318388938904,0.8574,0.7681,False,3.0527093,Success,False,1.0,,-19988.33175635338
JWJ-01-259,CC(NCCC1=CC=C(C(F)(F)F)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,45,0.7189907431602478,0.8412880301475525,0.8576,0.7435,False,2.9547033,Success,False,1.0,,-20835.431125819683
JWJ-01-259,CC(NCCC1=CC=C(C(F)(F)F)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,46,0.7232590913772583,0.8400342464447021,0.8569,0.7466,False,3.0566955,Success,False,1.0,,-20530.192801892757
JWJ-01-259,CC(NCCC1=CC=C(C(F)(F)F)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,47,0.7163592576980591,0.8410933613777161,0.8577,0.7413,False,3.1763196,Success,False,1.0,,-20119.358934760094
JWJ-01-259,CC(NCCC1=CC=C(C(F)(F)F)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,48,0.7206041812896729,0.8439322710037231,0.8573,0.7453,False,2.960884,Success,False,1.0,,-20398.947729945183
JWJ-01-259,CC(NCCC1=CC=C(C(F)(F)F)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,49,0.7418501377105713,0.8415760397911072,0.8586,0.7618,False,3.1327386,Success,False,1.0,,-20301.238751888275
JWJ-01-259,CC(NCCC1=CC=C(C(F)(F)F)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,50,0.7339817881584167,0.8395068645477295,0.8568,0.7551,False,3.0510976,Success,False,1.0,,-20559.039177119732
JWJ-01-259,CC(NCCC1=CC=C(C(F)(F)F)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,51,0.7318462133407593,0.8417701125144958,0.8577,0.7538,False,2.9161623,Success,False,1.0,,-20580.963530123234
JWJ-01-260,CC(NCCC1=CC=C(OC)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,42,0.733452558517456,0.8396690487861633,0.8553,0.7547,False,3.0135987,Success,False,0.9,,-20836.93434906006
JWJ-01-260,CC(NCCC1=CC=C(OC)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,43,0.7087864875793457,0.8299855589866638,0.8544,0.733,False,2.743777,Success,False,0.9,,-20028.127480357885
JWJ-01-260,CC(NCCC1=CC=C(OC)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,44,0.7239865660667419,0.8316359519958496,0.8564,0.7455,False,20.035563,Success,True,0.9,,-19874.693579405546
JWJ-01-260,CC(NCCC1=CC=C(OC)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,45,0.7327454686164856,0.8329852819442749,0.8551,0.7528,False,2.9693394,Success,False,0.9,,-20164.31018358469
JWJ-01-260,CC(NCCC1=CC=C(OC)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,46,0.7154316306114197,0.8344336748123169,0.8552,0.7392,False,3.238973,Success,False,0.9,,
JWJ-01-260,CC(NCCC1=CC=C(OC)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,47,0.702720582485199,0.8325086832046509,0.8549,0.7287,False,3.3474934,Success,False,0.9,,-20092.845649063587
JWJ-01-260,CC(NCCC1=CC=C(OC)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,48,0.7361270785331726,0.8321479558944702,0.8552,0.7553,False,2.9909146,Success,False,0.9,,-20065.6574062407
JWJ-01-260,CC(NCCC1=CC=C(OC)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,49,0.7272440195083618,0.837615430355072,0.8559,0.7493,False,2.9145403,Success,False,0.9,,-20311.63504165411
JWJ-01-260,CC(NCCC1=CC=C(OC)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,50,0.7382980585098267,0.8458777666091919,0.8574,0.7598,False,3.0851386,Success,False,0.9,,-19909.768988758326
JWJ-01-260,CC(NCCC1=CC=C(OC)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,51,0.7137963175773621,0.8345375657081604,0.8551,0.7379,False,2.9726179,Success,False,0.9,,-20863.24420619011
JWJ-01-261,CC(NCCC1=CC=C(C)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,42,0.7055543661117554,0.8543263077735901,0.8585,0.7353,False,19.871593,Success,True,0.4,,-20362.981183469296
JWJ-01-261,CC(NCCC1=CC=C(C)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,43,0.7154023051261902,0.8562130928039551,0.8586,0.7436,False,20.330221,Success,True,0.4,,-20373.024133443832
JWJ-01-261,CC(NCCC1=CC=C(C)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,44,0.7321025133132935,0.8347490429878235,0.8549,0.7526,False,2.8186574,Success,False,0.4,,-20360.520558834076
JWJ-01-261,CC(NCCC1=CC=C(C)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,45,0.7323445677757263,0.8328192234039307,0.8542,0.7524,False,2.9998398,Success,False,0.4,,-20315.4862626791
JWJ-01-261,CC(NCCC1=CC=C(C)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,46,0.7286953926086426,0.8578210473060608,0.8596,0.7545,False,19.583088,Success,True,0.4,,-20343.068313777447
JWJ-01-261,CC(NCCC1=CC=C(C)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,47,0.7251198291778564,0.8383079767227173,0.8546,0.7478,False,2.9847238,Success,False,0.4,,-20259.13300150633
JWJ-01-261,CC(NCCC1=CC=C(C)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,48,0.6990678906440735,0.8513025045394897,0.8581,0.7295,False,18.372246,Success,True,0.4,,-20290.098774135113
JWJ-01-261,CC(NCCC1=CC=C(C)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,49,0.7378359436988831,0.8359002470970154,0.8546,0.7574,False,3.2057524,Success,False,0.4,,-20525.38187390566
JWJ-01-261,CC(NCCC1=CC=C(C)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,50,0.7338313460350037,0.8635748028755188,0.8592,0.7598,False,20.431389,Success,True,0.4,,-20352.030098944902
JWJ-01-261,CC(NCCC1=CC=C(C)C=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,51,0.7294795513153076,0.8434773683547974,0.8566,0.7523,False,19.640577,Success,True,0.4,,-20300.14367118478
JWJ-01-265,CC(NCCC1=CC=C(OC)C(Cl)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,42,0.7416936755180359,0.8401725888252258,0.8565,0.7614,False,3.180767,Success,False,1.0,,-20539.72644728422
JWJ-01-265,CC(NCCC1=CC=C(OC)C(Cl)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,43,0.7317507266998291,0.8482862710952759,0.8576,0.7551,False,2.930305,Success,False,1.0,,-20136.32226419449
JWJ-01-265,CC(NCCC1=CC=C(OC)C(Cl)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,44,0.7262881994247437,0.8483427166938782,0.8574,0.7507,False,3.1351373,Success,False,1.0,,-19848.962372273207
JWJ-01-265,CC(NCCC1=CC=C(OC)C(Cl)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,45,0.7314496636390686,0.8384674191474915,0.8567,0.7529,False,2.7771928,Success,False,1.0,,-20482.41570097208
JWJ-01-265,CC(NCCC1=CC=C(OC)C(Cl)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,46,0.7089043259620667,0.8333768248558044,0.856,0.7338,False,3.0086555,Success,False,1.0,,-20222.584027707577
JWJ-01-265,CC(NCCC1=CC=C(OC)C(Cl)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,47,0.7421296834945679,0.8524288535118103,0.8584,0.7642,False,2.9833527,Success,False,1.0,,-20616.513827085495
JWJ-01-265,CC(NCCC1=CC=C(OC)C(Cl)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,48,0.7415866851806641,0.8500159382820129,0.8581,0.7633,False,2.9194193,Success,False,1.0,,-19888.425090789795
JWJ-01-265,CC(NCCC1=CC=C(OC)C(Cl)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,49,0.7183274626731873,0.8401262760162354,0.8566,0.7427,False,2.8144162,Success,False,1.0,,-19997.503074467182
JWJ-01-265,CC(NCCC1=CC=C(OC)C(Cl)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,50,0.7286388874053955,0.8295274376869202,0.8565,0.7488,False,3.04699,Success,False,1.0,,-19941.406467437744
JWJ-01-265,CC(NCCC1=CC=C(OC)C(Cl)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,51,0.7343348860740662,0.8310248255729675,0.8562,0.7537,False,2.599181,Success,False,1.0,,-20668.626102104783
JWJ-01-266,CC(NCCC1=CC=C(Cl)C(C(F)(F)F)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,42,0.7491137981414795,0.842810869216919,0.8591,0.7679,False,2.925921,Success,False,1.0,,-19133.29599303007
JWJ-01-266,CC(NCCC1=CC=C(Cl)C(C(F)(F)F)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,43,0.7418681383132935,0.845233678817749,0.8588,0.7625,False,2.7828832,Success,False,1.0,,-19788.56922107935
JWJ-01-266,CC(NCCC1=CC=C(Cl)C(C(F)(F)F)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,44,0.7389925718307495,0.8397058248519897,0.8577,0.7591,False,3.3173833,Success,False,1.0,,-20093.143478244543
JWJ-01-266,CC(NCCC1=CC=C(Cl)C(C(F)(F)F)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,45,0.7269616723060608,0.8411286473274231,0.8581,0.7498,False,3.1272533,Success,False,1.0,,-20048.89664518833
JWJ-01-266,CC(NCCC1=CC=C(Cl)C(C(F)(F)F)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,46,0.7415435314178467,0.8433645963668823,0.8587,0.7619,False,2.9423542,Success,False,1.0,,-19855.264972016215
JWJ-01-266,CC(NCCC1=CC=C(Cl)C(C(F)(F)F)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,47,0.7496960759162903,0.8477912545204163,0.8597,0.7693,False,2.8499503,Success,False,1.0,,-19536.622471511364
JWJ-01-266,CC(NCCC1=CC=C(Cl)C(C(F)(F)F)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,48,0.7513516545295715,0.8427578210830688,0.8585,0.7696,False,3.04092,Success,False,1.0,,-19469.89087897539
JWJ-01-266,CC(NCCC1=CC=C(Cl)C(C(F)(F)F)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,49,0.7264976501464844,0.8477920889854431,0.8593,0.7508,False,3.1809912,Success,False,1.0,,-19664.011875987053
JWJ-01-266,CC(NCCC1=CC=C(Cl)C(C(F)(F)F)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,50,0.7272375226020813,0.844447135925293,0.8587,0.7507,False,3.046362,Success,False,1.0,,-19545.03005680442
JWJ-01-266,CC(NCCC1=CC=C(Cl)C(C(F)(F)F)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,51,0.746637225151062,0.8426912426948547,0.8584,0.7658,False,3.2554271,Success,False,1.0,,-20209.78916373849
JWJ-01-267,CC(NCCC1=CC=CC(Cl)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,42,0.7392153143882751,0.8491858839988708,0.858,0.7612,False,2.7377267,Success,False,0.9,,-20361.54216390848
JWJ-01-267,CC(NCCC1=CC=CC(Cl)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,43,0.7495726346969604,0.8450895547866821,0.8585,0.7687,False,3.0823824,Success,False,0.9,,-20397.455862224102
JWJ-01-267,CC(NCCC1=CC=CC(Cl)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,44,0.7266227602958679,0.8429175019264221,0.8601,0.7499,False,20.130962,Success,True,0.9,,-20421.19998458028
JWJ-01-267,CC(NCCC1=CC=CC(Cl)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,45,0.730316162109375,0.8568345308303833,0.8594,0.7556,False,3.2422981,Success,False,0.9,,-20950.701808601618
JWJ-01-267,CC(NCCC1=CC=CC(Cl)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,46,0.7470443844795227,0.8469732403755188,0.8588,0.767,False,2.9576886,Success,False,0.9,,-20592.814168214798
JWJ-01-267,CC(NCCC1=CC=CC(Cl)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,47,0.7431968450546265,0.849922239780426,0.8592,0.7645,False,3.5429645,Success,False,0.9,,-20335.512297451496
JWJ-01-267,CC(NCCC1=CC=CC(Cl)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,48,0.7372978329658508,0.8452700972557068,0.8584,0.7589,False,2.464639,Success,False,0.9,,-20227.20836162567
JWJ-01-267,CC(NCCC1=CC=CC(Cl)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,49,0.7292851209640503,0.8392193913459778,0.8578,0.7513,False,2.9763126,Success,False,0.9,,-20585.229253292084
JWJ-01-267,CC(NCCC1=CC=CC(Cl)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,50,0.7265707850456238,0.8386003971099854,0.8578,0.749,False,3.1870708,Success,False,0.9,,-20322.649018883705
JWJ-01-267,CC(NCCC1=CC=CC(Cl)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,51,0.7341991662979126,0.8582672476768494,0.8607,0.759,False,3.2892113,Success,False,0.9,,-20745.434397816658
JWJ-01-272,CC(NCCC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,42,0.7422720193862915,0.8411086797714233,0.8564,0.762,False,3.04704,Success,False,1.0,,-20526.23300588131
JWJ-01-272,CC(NCCC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,43,0.748840868473053,0.8430609107017517,0.8571,0.7677,False,3.1535447,Success,False,1.0,,-20437.002146720886
JWJ-01-272,CC(NCCC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,44,0.7420767545700073,0.8430804014205933,0.8567,0.7623,False,3.1400294,Success,False,1.0,,-20559.831372469664
JWJ-01-272,CC(NCCC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,45,0.7460494041442871,0.8429986834526062,0.8576,0.7654,False,3.2465065,Success,False,1.0,,-19804.804060339928
JWJ-01-272,CC(NCCC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,46,0.7581971883773804,0.8430576324462891,0.8566,0.7752,False,2.6817508,Success,False,1.0,,-20338.572601616383
JWJ-01-272,CC(NCCC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,47,0.7277469635009766,0.845893144607544,0.8562,0.7514,False,2.9050035,Success,False,1.0,,-20554.35173033178
JWJ-01-272,CC(NCCC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,48,0.7309929132461548,0.846440851688385,0.8569,0.7541,False,2.9459853,Success,False,1.0,,-19799.750733196735
JWJ-01-272,CC(NCCC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,49,0.7497779726982117,0.8427415490150452,0.8565,0.7684,False,2.9315984,Success,False,1.0,,-20558.783657759428
JWJ-01-272,CC(NCCC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,50,0.7519255876541138,0.8434025645256042,0.8567,0.7702,False,3.3843946,Success,False,1.0,,-20573.66382229328
JWJ-01-272,CC(NCCC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,51,0.7601720690727234,0.8489734530448914,0.8569,0.7779,False,3.0769029,Success,False,1.0,,-20551.409263908863
JWJ-01-273,CC(NCCC1=CC=C(C(F)(F)F)C=C1C(F)(F)F)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,42,0.738750696182251,0.8423375487327576,0.8567,0.7595,False,2.7810395,Success,False,1.0,,-20624.076471328735
JWJ-01-273,CC(NCCC1=CC=C(C(F)(F)F)C=C1C(F)(F)F)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,43,0.7587907910346985,0.8468649387359619,0.8573,0.7764,False,2.3572335,Success,False,1.0,,-21300.55427789688
JWJ-01-273,CC(NCCC1=CC=C(C(F)(F)F)C=C1C(F)(F)F)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,44,0.7380646467208862,0.8465421199798584,0.8575,0.7598,False,2.0568366,Success,False,1.0,,
JWJ-01-273,CC(NCCC1=CC=C(C(F)(F)F)C=C1C(F)(F)F)(C2=CC=CC(NC3=CC(N(C3=O)C4CCC(NC4=O)=O)=O)=C2)CC,45,0.7264615297317505,0.8475302457809448,0.8566,0.7507,False,2.914889,Success,False,1.0,,-20483.66019320488
